commune,Population,region,Latitude,Longitude
Zagmouzen,7480.0,Région de Souss-Massa,30.60953385,-7.817312287056739
Tizgzaouine,4653.0,Région de Souss-Massa,30.3893193,-8.044445489639356
Azrar,4242.0,Région de Souss-Massa,30.193222,-8.017488
Tiznit,86595.0,Région de Souss-Massa,29.698624,-9.7312815
Tafraout,6124.0,Région de Souss-Massa,29.720472,-8.9744529
Ammelne,2782.0,Région de Souss-Massa,29.753625,-8.967174
Tarsouat,2001.0,Région de Souss-Massa,29.584446,-9.026641
Tassrirt,1130.0,Région de Souss-Massa,29.606351,-8.916288
Afella Ighir,2446.0,Région de Souss-Massa,29.503012,-8.817405
Irigh N'tahala,1417.0,Région de Souss-Massa,29.63941,-9.090052
Ait Ouafqa,3376.0,Région de Souss-Massa,29.41205885,-9.155176992415283
Tnine Aday,1696.0,Région de Souss-Massa,29.703794,-9.27362
Tafraout El Mouloud,2014.0,Région de Souss-Massa,29.636628,-9.244717
Anzi,6199.0,Région de Souss-Massa,29.6752514,-9.34889863217565
Tighmi,5492.0,Région de Souss-Massa,29.5826758,-9.419788
Ait Issafen,2497.0,Région de Souss-Massa,29.594843,-9.342264
Arbaa Ait Ahmed,3918.0,Région de Souss-Massa,29.8001645,-9.3562603
Tizoughrane,3725.0,Région de Souss-Massa,29.581159,-9.184519
Ida Ou Gougmar,4250.0,Région de Souss-Massa,29.509444,-9.338111
Sidi Ahmed Ou Moussa,3339.0,Région de Souss-Massa,29.503973,-9.455214
Arbaa Rasmouka,4620.0,Région de Souss-Massa,29.801567,-9.549286
El Maader El Kabir,6009.0,Région de Souss-Massa,29.7600856,-9.6570983
Reggada,12521.0,Région de Souss-Massa,29.5422725,-9.6951877
Ouijjane,4079.0,Région de Souss-Massa,29.648582,-9.536986
Sidi Bouabdelli,4610.0,Région de Souss-Massa,29.481411,-9.83042
Bounaamane,8932.0,Région de Souss-Massa,29.529984,-9.81502
Tnine Aglou,9950.0,Région de Souss-Massa,29.802491,-9.83336
Arbaa Sahel,8820.0,Région de Souss-Massa,29.6048891,-9.9172448
Tata,19544.0,Région de Souss-Massa,29.746392,-7.9696051
Akka,5575.0,Région de Souss-Massa,29.391861,-8.256762
Fam El Hisn,5908.0,Région de Souss-Massa,29.013582,-8.886818
Foum Zguid,8660.0,Région de Souss-Massa,30.085933,-6.874903
Ait Ouabelli,2140.0,Région de Souss-Massa,29.2276672,-8.5390018
Tizounine,2008.0,Région de Souss-Massa,29.09087655,-8.2180378313688
Kasbat Sidi Abdellah Ben M'barek,6840.0,Région de Souss-Massa,29.45689835,-8.344255581516347
Tamanarte,4999.0,Région de Souss-Massa,29.157485,-8.922871793084154
Oum El Guerdane,3143.0,Région de Souss-Massa,29.4019918,-7.772949848077106
Adis,6468.0,Région de Souss-Massa,29.6910723,-7.9861823
Tigzmerte,3600.0,Région de Souss-Massa,29.736991,-8.200043295885653
Tagmout,4300.0,Région de Souss-Massa,29.897841,-8.23749887601194
Tizaghte,3356.0,Région de Souss-Massa,29.600374549999998,-8.541787694453078
Issafen,3031.0,Région de Souss-Massa,29.8556903,-8.5297249
Aguinane,2396.0,Région de Souss-Massa,30.2050711,-7.5616551
Ibn Yacoub,2530.0,Région de Souss-Massa,30.00999355,-7.842884203360484
Akka-Ighane,6045.0,Région de Souss-Massa,29.9921213,-7.5330253
Tlite,4166.0,Région de Souss-Massa,30.17377595,-7.099625524019077
Allougoum,8251.0,Région de Souss-Massa,29.95525365,-6.559316447062152
Tissint,8797.0,Région de Souss-Massa,29.903192,-7.317869
Guelmim,126729.0,Région de Guelmim-Oued Noun,28.9863852,-10.0574351
Bouizakarne,18036.0,Région de Guelmim-Oued Noun,29.177425,-9.711408
Tagante,4455.0,Région de Guelmim-Oued Noun,29.1283828,-9.7799066
Ait Boufoulen,941.0,Région de Guelmim-Oued Noun,29.23850265,-9.754868835945423
Ifrane Atlas Saghir,10375.0,Région de Guelmim-Oued Noun,29.218819,-9.491069
Timoulay,4873.0,Région de Guelmim-Oued Noun,29.09109295,-9.601834137725252
Taghjijt,9059.0,Région de Guelmim-Oued Noun,29.0607261,-9.4233205
Amtdi,1137.0,Région de Guelmim-Oued Noun,29.2047326,-9.171295258586877
Aday,2828.0,Région de Guelmim-Oued Noun,29.148011,-9.3001613
Aferkat,978.0,Région de Guelmim-Oued Noun,28.6711061,-10.2989505
Asrir,3217.0,Région de Guelmim-Oued Noun,28.810275750000002,-10.115699680211332
Tiglit,798.0,Région de Guelmim-Oued Noun,28.4844095,-10.3100602
Fask,3511.0,Région de Guelmim-Oued Noun,28.7858839,-9.838858119544714
Echatea El Abied,928.0,Région de Guelmim-Oued Noun,28.94696905,-10.502002809291348
Labyar,433.0,Région de Guelmim-Oued Noun,28.7771236,-10.435652661002264
Rass Oumlil,839.0,Région de Guelmim-Oued Noun,28.65631125,-10.802649265986165
Laqsabi Tagoust,2592.0,Région de Guelmim-Oued Noun,29.0049849,-10.1819661
Targa Wassay,635.0,Région de Guelmim-Oued Noun,29.0894292,-10.2681187
Taliouine Assaka,865.0,Région de Guelmim-Oued Noun,29.0252506,-10.235782
Abaynou,3038.0,Région de Guelmim-Oued Noun,29.0948412,-10.0192091
Assa,15601.0,Région de Guelmim-Oued Noun,28.611352,-9.436696
Zag,4756.0,Région de Guelmim-Oued Noun,28.022026,-9.294609
Aouint Lahna,2588.0,Région de Guelmim-Oued Noun,28.53918695,-9.718518163979859
Aouint Yghomane,3370.0,Région de Guelmim-Oued Noun,28.4700056,-10.576084425553809
Touizgui,6787.0,Région de Guelmim-Oued Noun,28.5505895,-9.179596884243487
Labouirat,1057.0,Région de Guelmim-Oued Noun,27.932484,-9.9631606
Al Mahbass,19139.0,Région de Guelmim-Oued Noun,27.4137251,-9.0496748
Tan-Tan,76134.0,Région de Guelmim-Oued Noun,28.437553,-11.098664
El Ouatia,14258.0,Région de Guelmim-Oued Noun,28.4977644,-11.3319395
Ben Khlil,951.0,Région de Guelmim-Oued Noun,28.565975350000002,-11.164351924600204
Chbika,277.0,Région de Guelmim-Oued Noun,28.2354372,-11.448586697638293
Abteh,651.0,Région de Guelmim-Oued Noun,27.94039345,-11.43176351808394
Msied,1501.0,Région de Guelmim-Oued Noun,28.014845,-10.813831
Tilemzoun,747.0,Région de Guelmim-Oued Noun,28.274807,-10.900886
Sidi Ifni,22696.0,Région de Guelmim-Oued Noun,29.3791253,-10.1715632
Lakhsas,5603.0,Région de Guelmim-Oued Noun,29.3559521,-9.7553781
Mirleft,9828.0,Région de Guelmim-Oued Noun,29.579707,-10.031733
Mesti,2533.0,Région de Guelmim-Oued Noun,29.2635566,-10.1110697
Imi-N'fast,1962.0,Région de Guelmim-Oued Noun,29.078677,-10.10004
Sbouya,2772.0,Région de Guelmim-Oued Noun,29.152011,-10.2018348
Tnine Amellou,3247.0,Région de Guelmim-Oued Noun,29.292717,-10.020624
Tangarfa,3895.0,Région de Guelmim-Oued Noun,29.283527,-9.941167
Arbaa Ait Abdellah,2671.0,Région de Guelmim-Oued Noun,29.34584,-9.903702
Tioughza,10007.0,Région de Guelmim-Oued Noun,29.3856558,-9.9584455
Sidi M'bark,4898.0,Région de Guelmim-Oued Noun,29.382363,-9.810642
Sidi H'saine Ou Ali,4769.0,Région de Guelmim-Oued Noun,29.423741,-9.705799
Ait Erkha,4490.0,Région de Guelmim-Oued Noun,29.360287,-9.621313
Sidi Abdellah Ou Belaid,3524.0,Région de Guelmim-Oued Noun,Not Found,Not Found
Tighirt,5840.0,Région de Guelmim-Oued Noun,29.381362,-9.450601
Sebt Ennabour,6047.0,Région de Guelmim-Oued Noun,29.413723,-9.583541
Boutrouch,2693.0,Région de Guelmim-Oued Noun,29.3515688,-9.3746889
Ibdar,3323.0,Région de Guelmim-Oued Noun,29.407667,-9.352878
Anfeg,3803.0,Région de Guelmim-Oued Noun,29.442485,-9.236247
Laâyoune,262791.0,Région de Laâyoune-Sakia El Hamra,27.154512,-13.1953921
El Marsa,28848.0,Région de Laâyoune-Sakia El Hamra,27.0929902,-13.4092408
Boukraa,1171.0,Région de Laâyoune-Sakia El Hamra,26.3575997,-12.8443515
Dcheira,901.0,Région de Laâyoune-Sakia El Hamra,27.0275222,-12.849666636012309
Foum El Oued,1844.0,Région de Laâyoune-Sakia El Hamra,27.176799,-13.3925657
Boujdour,57360.0,Région de Laâyoune-Sakia El Hamra,26.1263378,-14.4836537
Lamssid,305.0,Région de Laâyoune-Sakia El Hamra,26.100533900000002,-13.481313560349136
Gueltat Zemmour,6881.0,Région de Laâyoune-Sakia El Hamra,25.148848,-12.369461
Jraifia,835.0,Région de Laâyoune-Sakia El Hamra,24.9095884,-14.827111
Tarfaya,11030.0,Région de Laâyoune-Sakia El Hamra,27.9401204,-12.9249934
Daoura,902.0,Région de Laâyoune-Sakia El Hamra,27.463737,-12.991156
El Hagounia,561.0,Région de Laâyoune-Sakia El Hamra,27.4264728,-12.3913648
Akhfennir,2841.0,Région de Laâyoune-Sakia El Hamra,27.933092549999998,-11.963037009432032
Tah,894.0,Région de Laâyoune-Sakia El Hamra,27.84802445,-12.613927799937658
Es-Semara,56607.0,Région de Laâyoune-Sakia El Hamra,26.74,-11.67
Jdiriya,1792.0,Région de Laâyoune-Sakia El Hamra,27.247414,-10.410066
Sidi Ahmed Laaroussi,438.0,Région de Laâyoune-Sakia El Hamra,26.822683,-11.7529898
Amgala,4102.0,Région de Laâyoune-Sakia El Hamra,26.0752014,-11.7865321
Haouza,5197.0,Région de Laâyoune-Sakia El Hamra,27.110991,-10.9713555
Tifariti,5728.0,Région de Laâyoune-Sakia El Hamra,27.1552743,-13.2022485
Dakhla,165463.0,Région de Dakhla-Oued Ed-Dahab,23.6940663,-15.9431274
El Argoub,12182.0,Région de Dakhla-Oued Ed-Dahab,23.559154,-15.899411
Imlili,3345.0,Région de Dakhla-Oued Ed-Dahab,23.2349232,-16.0792488
Bir Anzarane,2962.0,Région de Dakhla-Oued Ed-Dahab,23.8885639,-14.5313258
Gleibat El Foula,7155.0,Région de Dakhla-Oued Ed-Dahab,Not Found,Not Found
Oum Dreyga,3714.0,Région de Dakhla-Oued Ed-Dahab,24.1015009,-13.2756581
Mijik*,646.0,Région de Dakhla-Oued Ed-Dahab,Not Found,Not Found
Lagouira*,3127.0,Région de Dakhla-Oued Ed-Dahab,29.2300089,-10.2283949
Bir Gandouz,9183.0,Région de Dakhla-Oued Ed-Dahab,21.613729,-16.471069
Aousserd,3855.0,Région de Dakhla-Oued Ed-Dahab,22.0724145,-14.445243230160031
Aghouinite*,1006.0,Région de Dakhla-Oued Ed-Dahab,Not Found,Not Found
Zoug*,592.0,Région de Dakhla-Oued Ed-Dahab,Not Found,Not Found
Tichla,6735.0,Région de Dakhla-Oued Ed-Dahab,21.6347955,-14.8938895
